index,n_lsRestaurants,avg_dist_from_home,median_dist_from_home,total_visits,min_dist_from_home,max_dist_from_home,sd_dist_from_home,avg_income,average_weekly_vistor_difference,count_new_bus_past_year,total_businesses,average_visitors,new_business_proportion,count_bigger_places_by_tract,Arts/Sports,Gas Stations,Health,Hotel,Movie,Transport,avg_dwell_time,min_dwell_time,max_dwell_time,sd_dwell_time,Total_Hotels,Total_Gas_Convenience,street_address_count,is_strip,total_land_per_tract,total_acres_per_tract,total_population_estimate,median_age_total,median_age_male,median_age_female,unknown_race,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,two_races_including_some_other_race,two_races_excluding_some_other_race_and_three_or_more_races,commute_unkown,commute_less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,annual_income_unknown,annual_income_less_than_$10_000,annual_income_$10_000_to_$14_999,annual_income_$15_000_to_$19_999,annual_income_$20_000_to_$24_999,annual_income_$25_000_to_$29_999,annual_income_$30_000_to_$34_999,annual_income_$35_000_to_$39_999,annual_income_$40_000_to_$44_999,annual_income_$45_000_to_$49_999,annual_income_$50_000_to_$59_999,annual_income_$60_000_to_$74_999,annual_income_$75_000_to_$99_999,annual_income_$100_000_to_$124_999,annual_income_$125_000_to_$149_999,annual_income_$150_000_to_$199_999,annual_income_$200_000_or_more,weekend_pct_by_tract,prediction,tract,diff
495,1,13818.384615384615,12760,990,2793,25755,7097.238929546963,33644,0.206,4,6505,34.13189853958494,0.0006149116064565719,0,0,0,8,1,0,0,25.53525641025641,12,41.5,4.935425653927179,0,0,181,1,3621278413,894837.384173862,3638,35.375,33.625,36.3,3638,3512,0,8,0,0,118,0,0,0,1559,112,408,162,20,194,164,187,58,43,114,71,26,901,19,7,0,59,26,39,68,82,41,75,128,167,112,27,43,8,24.61,1.84375,49003960601,-0.84375
496,1,8437.923076923076,8710,782,5665,12256,1773.5747546287441,35631,-0.31,6,12962,17.662937818237925,0.00046289152908501776,0,1,1,1,1,0,0,29.628205128205128,9.5,85,13.327859711881215,0,0,31,1,8791581407,2172447.078564749,6978,32.25,33.125,31.4,6978,5099,124,0,138,0,1277,340,102,238,3161,113,239,614,704,567,153,400,55,97,198,21,0,1613,35,61,44,125,59,72,27,153,117,138,146,308,166,108,19,35,22.06,1.84375,49035112402,-0.84375
497,1,4931.909090909091,2955,173,2398,11668,3007.7982796239994,63184,-0.039,1,3708,18.104638619201726,0.00026968716289104636,1,0,2,3,0,0,0,15.996794871794872,4.5,194,29.714854371274278,0,0,5,1,14728821940,3639571.1662041126,4975,31.7,26.25,37.55,4975,4804,38,0,0,20,23,90,20,70,2076,77,277,262,261,352,198,243,32,34,52,198,90,1225,0,0,0,8,0,6,30,16,49,119,114,165,188,300,158,72,20.48,1.149171270718232,49049010303,-0.149171270718232
498,5,1466030.6582144585,1451609.9163498098,6082,948200.5684647303,1994567.2405498282,303653.6023924588,70629,0.305,30,25276,54.11398164266498,0.0011868966608640607,2,2,0,3,30,0,0,48.90317311059507,11.675675675675675,246.1875,26.220470179287453,10,0,184,1,1101596609340,272210450.5353318,1453,52,52.45,46.25,1453,1406,0,0,34,0,10,3,0,3,643,86,99,175,77,63,39,50,0,14,0,9,31,348,10,0,0,7,4,0,0,0,10,22,9,21,44,31,32,158,32.62,9.304347826086957,08037000702,-4.304347826086957
499,2,2520.2238312840677,2407.8823529411766,507,1715.9555555555555,3593.2,621.5582375271241,59448,0.084,1,4305,75.36329849012776,0.00023228803716608595,1,0,2,6,0,0,0,14.491746732885744,8,48.51724137931034,5.280397847253894,0,0,17,1,2988085570,738372.0250692759,2974,39.05,35.55,42.6,2974,2716,23,5,62,0,68,100,0,100,1620,0,98,160,242,282,57,353,139,44,150,62,33,852,8,28,5,0,0,0,24,31,24,39,103,119,152,96,143,80,30.67,1.84375,08001009411,0.15625
500,1,0,0,0,0,0,0,0,-0.025,2,4586,9.663323157435673,0.0004361098996947231,0,0,5,0,4,0,1,37.89506172839506,4,653.5,98.97748216290734,0,0,16,1,995637419016,246027364.37483987,2140,48,48.05,47.9,2140,2094,1,15,1,0,2,27,0,27,1189,34,94,199,263,270,70,195,18,7,10,24,5,622,8,0,2,25,24,15,37,31,61,11,31,75,86,76,72,68,20.63,1.149171270718232,08113968103,-0.149171270718232
501,5,13789.27742948423,13793.281632653061,3611,10503.22641509434,16578.336633663366,1504.89567882196,73152,0,6,6983,44.43620220535586,0.0008592295574967779,2,0,2,5,1,0,0,23.539777972624222,14.096,42.148936170212764,5.023745341546092,0,0,26,1,79116720392,19550167.3844905,2734,50.9,52.1,49.8,2734,2547,0,0,46,0,35,106,0,106,1294,56,142,63,87,51,76,201,67,92,251,128,80,887,17,0,18,13,9,5,11,4,7,61,40,144,112,115,147,184,27.54,5.6976744186046515,08059012032,-0.6976744186046515
502,19,5087.226444357784,5032.155555555555,22806,4623.6116191500805,5665.686019862491,272.83162928577366,43128,0.141,11,15576,70.76271186440678,0.0007062146892655367,1,0,2,9,1,0,0,14.928621877770624,8.078683035714286,21.587685113016367,3.5228807739559254,0,0,52,1,28749335965,7104115.634772138,3522,33.35,33.9,33.15,3522,2977,93,48,54,0,157,193,27,166,1867,55,65,395,262,318,141,204,84,60,60,123,100,928,0,0,68,14,61,17,7,17,52,97,150,155,113,41,79,57,29.06,14.818181818181818,08123001409,4.181818181818182
503,8,4443.673175265532,4456.292361720808,18475,4098.89932885906,4791.64696969697,218.27212548404327,52908,0.448,11,15278,65.54522843304098,0.0007199895274250557,0,0,3,28,2,0,0,15.4106647811213,9.207953063885267,24.59393063583815,2.4643448945835096,0,0,49,1,23718811592,5861045.989864893,10848,31.833334,29.566668,34.8,10848,8880,528,0,351,0,274,815,201,614,5283,43,322,558,996,1048,665,660,111,125,359,242,154,2933,33,26,20,0,53,76,92,43,105,283,470,495,420,363,333,121,26.76,10.567164179104477,08041005106,-2.567164179104477
504,18,25245.96380461498,23318.243508366995,23923,14264.474258970358,38180.754833040424,8216.687599877125,41303,0.283,15,31793,65.0435945019344,0.0004718019689868839,3,0,7,48,12,1,0,14.445067963076744,10.874469889737066,18.840888888888887,1.7584945212520213,0,0,101,1,368933161038,91165369.54824802,7952,40.5,38.25,43.3,7952,6693,219,37,64,24,525,390,134,256,3663,78,653,974,814,540,12,155,181,48,190,0,18,2065,67,11,76,62,116,95,39,112,114,195,197,495,186,140,59,101,29.14,16.666666666666668,08101002903,1.3333333333333321
505,3,132990.72797069763,117085.0990990991,2146,13849.21052631579,330302.8206278027,97498.2911875395,29156,0.247,4,11025,24.958548752834467,0.00036281179138321996,1,0,4,1,6,0,0,12.272631572580107,8.643478260869566,20.189473684210526,2.3565329316438066,1,1,76,1,199072103836,49191788.18703926,2132,43.166668,38.9,48.5,2132,1687,0,14,94,0,174,163,34,129,969,29,358,217,27,83,52,19,21,0,8,137,18,453,51,20,20,15,19,28,38,73,13,8,9,36,91,4,9,19,31.66,2.9382716049382718,08071000400,0.061728395061728225
506,12,17845.811480178294,14950.159509202455,2726,9503.636942675159,42561.94193548387,8129.403374626127,34845,-0.056,20,31662,22.701282294232833,0.0006316720358789717,0,1,2,60,6,1,0,32.08643482982183,16.56390977443609,86.28235294117647,14.150264231983284,0,0,175,1,19677037565,4862301.87652667,6362,28.15,28.8,27.55,6362,5405,70,0,363,0,60,464,14,450,3982,100,655,904,1216,343,229,72,66,17,278,64,38,469,23,76,6,14,13,0,18,0,0,66,11,29,0,47,78,88,27.97,5.6976744186046515,08013012202,6.3023255813953485
507,3,13049.70064376844,12852.749049429658,4228,11563.780082987552,14745.036496350365,905.5607834856065,34509,-0.182,11,13645,23.04279956027849,0.0008061561011359472,0,0,3,5,0,1,0,12.781062382516133,8.027777777777779,31.969483568075116,3.4910216633314217,0,0,42,1,19580213078,4838376.024716983,3346,23.55,23.05,28.75,3346,2073,697,36,72,0,407,61,14,47,1284,62,190,166,214,62,40,246,90,51,76,87,0,563,59,44,38,78,48,12,35,1,8,51,83,0,31,0,24,51,20.61,6.517647058823529,08031001901,-3.5176470588235293
508,3,8881.018116542778,8493.376344086022,1661,6068.594594594595,13432.453125,2061.6172799275796,29382,0.085,2,3623,42.091084736406295,0.0005520287054926856,0,0,0,0,1,0,0,38.18836028643739,21.808,108.8,13.166238810551445,1,0,14,1,13169691366,3254301.610730237,9406,20.9,19.466667,23.266666,9406,7018,1619,37,27,63,95,547,0,547,3194,66,702,973,716,312,69,248,0,67,41,0,0,2545,107,37,32,89,185,181,334,156,226,352,321,276,183,66,0,0,21.05,4.166666666666667,08041004401,-1.166666666666667
509,6,4727.3831279328115,4644.178571428572,8569,4314.302828618968,5400.206477732793,324.44748036475266,54579,0.099,6,7343,68.67942257932725,0.0008171047255889964,1,0,1,5,0,0,0,10.58954459771545,8.501416430594901,14.568659127625201,1.0057704630717812,0,0,27,1,5256573083,1298927.497655081,5992,41.6,40.425,44,5992,5263,2,13,108,32,362,212,16,196,3216,122,275,289,464,572,363,296,151,166,429,89,0,1531,18,0,0,21,44,18,15,23,47,87,144,266,149,298,252,149,26.58,6.7,08059012057,-0.7000000000000002
510,11,6996.353977121587,6793.227047146402,13511,6364.883631713555,8388.05419222904,565.6659265189132,63178,0.192,17,19444,59.49408557909895,0.0008743056984159638,3,0,5,14,1,0,1,10.99992125229838,9.266666666666667,13.02760736196319,0.6935821674361304,0,0,88,1,976186396004,241220911.9106825,10596,41.6,38.45,42.6,10596,8974,385,117,331,0,198,591,27,564,4909,72,283,355,661,887,523,1055,150,317,375,124,107,2750,0,0,0,0,23,61,47,67,87,192,226,466,483,346,470,282,28.26,14.818181818181818,08041005104,-3.8181818181818183
511,7,8285.553609117556,8160.644578313253,2532,6914.12,10130.744680851063,879.8531286262188,52050,-0.028,8,14349,23.47201895602481,0.0005575301414732734,1,0,4,16,0,0,0,35.746847544041486,14.236641221374045,74.58024691358025,10.110832749413083,0,0,56,1,11890758524,2938270.4227495175,5626,43.8,43.35,46.975,5626,3603,772,0,427,0,491,333,0,333,3168,73,118,83,522,857,229,482,144,62,333,150,115,1281,38,0,0,47,23,13,108,54,45,106,60,211,137,183,43,213,26.49,5.6976744186046515,08005080300,1.3023255813953485
512,3,4696.018360772325,4563.133333333333,979,3502.945945945946,6495.807692307692,795.6147787663764,48005,-0.059,3,3848,18.889553014553016,0.0007796257796257797,0,0,0,5,0,0,0,18.131071501908576,8.666666666666666,32,4.918004631259518,0,0,18,1,2034463291,502726.82790164324,2769,40.233334,39.466667,41.6,2769,2561,0,0,18,0,28,162,21,141,1379,86,89,227,201,167,185,184,53,44,85,53,5,699,9,46,0,0,0,48,13,0,19,61,76,156,69,105,73,24,26.03,1.84375,08059010304,1.15625
513,4,9167.290729305676,8843.961538461539,842,6768.396551724138,12943.074626865671,1682.0088860636351,29285,0.052,18,16209,23.734345116910358,0.001110494169905608,1,0,2,37,0,0,0,41.12333226245562,11.063636363636364,111.04666666666667,16.726182798777668,0,0,89,1,7244354559,1790118.9978467287,4509,54,48.45,55,4509,4071,252,0,37,0,67,82,0,82,2033,0,220,124,283,402,363,228,36,121,173,7,76,685,11,0,0,31,49,54,22,23,21,65,62,150,19,97,56,25,20,2.3636363636363638,08005005951,1.6363636363636362
514,8,5032.208066622313,4888.902027027027,4133,4510.044534412956,5721.68275862069,410.64289138754134,66602,0.079,4,8136,27.589478859390365,0.0004916420845624386,1,0,3,16,0,0,0,27.23466302676597,11.342657342657343,42.375,6.270789536132588,0,0,39,1,14107275176,3485983.6158951246,6079,44.266666,39.166668,46.2,6079,5105,0,40,677,0,127,130,24,106,2786,60,299,299,640,328,111,317,70,207,331,108,16,1687,15,0,14,29,32,71,223,27,5,46,97,133,310,111,283,291,26.63,6.517647058823529,08059011726,1.4823529411764707
515,3,2651.5538201835184,2642.0599078341015,3635,2344.346341463415,3000.7161016949153,171.0538666675732,38004,0.23,2,5328,43.11486486486486,0.00037537537537537537,1,0,0,2,0,0,0,8.691988386663434,6.327464788732394,16.817460317460316,1.6505446562375787,0,0,12,1,2216815446,547787.0267510009,6117,35.26,34.54,35.26,6117,5140,166,23,280,0,368,140,61,79,2967,2,122,227,412,439,191,803,56,168,378,155,14,1416,33,8,25,115,58,68,105,73,98,127,207,214,160,24,83,18,27.83,4.15625,08031004603,-1.15625
516,6,7685.500414453366,7779.356932153392,4578,6111.283783783784,8507.110810810811,685.0782007503307,74103,0.08,12,15524,84.2795671218758,0.0007729966503478485,1,0,0,6,1,1,0,31.402284974698443,10.478260869565217,49.0140350877193,8.48533395055229,0,0,72,1,251003503537,62024316.52788907,6338,37.85,37.65,38,6338,5585,104,50,413,0,16,170,14,156,3123,60,279,256,528,332,172,541,125,179,434,139,78,1670,0,10,0,20,28,17,9,44,18,137,172,155,244,173,344,299,33.75,6.517647058823529,08001060000,-0.5176470588235293
517,12,13728.999685126544,13506.230585424133,14416,12482.76292559899,15349.114953271028,931.3176023489377,59260,0.365,2,11088,45.377886002886,0.00018037518037518038,1,0,2,4,4,0,0,10.827622731568013,8.227984344422701,16.55414979757085,1.6086133475747455,0,0,29,1,64853407388,16025625.981561262,5860,36.633335,37.4,36.5,5860,5241,0,0,133,0,103,383,36,347,2952,53,109,189,299,490,175,381,169,400,469,178,40,1599,37,0,10,21,26,19,9,16,18,31,216,292,398,182,223,101,28.33,10.567164179104477,08123002019,1.432835820895523
518,2,284878.13738353585,187942,269,48500,868058,273704.35491195176,34755,0.589,7,17531,12.060464320346814,0.00039929268153556554,1,0,1,14,3,0,0,47.58411977018649,14.823529411764707,368.875,37.79318621956229,2,0,64,1,24637747911,6088120.099650089,2768,37.4,35.633335,44.6,2768,2636,0,0,0,0,0,132,0,132,1066,103,418,180,53,61,17,149,33,11,18,10,13,674,61,8,0,11,19,101,0,29,21,40,94,121,78,7,62,22,29.93,4.181818181818182,08015000100,-2.1818181818181817
519,6,4196.057172121686,4134.804469273743,3075,2988.452631578947,5178.278481012659,604.5586708739456,24808,0.03,6,14436,29.285605430867275,0.00041562759767248546,0,0,1,1,1,2,0,13.228893375566585,8.994773519163763,27.45909090909091,3.4040895549394987,0,0,35,1,4689733589,1158858.4081764878,5121,32.925,32.725,32.3,5121,2210,804,302,315,0,1394,96,30,66,2398,45,76,164,445,324,199,409,14,181,201,214,126,988,68,36,31,67,46,91,55,73,70,75,142,135,69,30,0,0,28.19,4.15625,08005007302,1.84375
520,5,9650.261110127818,9905.418604651162,2169,6862.056451612903,12504.44375,1735.29538436063,71685,0.045,13,13900,48.30870503597122,0.0009352517985611511,1,0,2,11,2,0,0,13.408374997187703,8.023255813953488,26.64144736842105,3.498197699677061,0,0,99,1,521846909266,128951179.65811102,6142,39.966667,41.4,38.266666,6142,5602,0,10,69,0,287,174,19,155,2781,76,262,347,642,226,216,317,91,59,238,291,16,1740,19,0,22,30,8,0,61,117,37,97,140,101,173,256,258,421,28.78,2.9382716049382718,08013013211,2.0617283950617282
521,12,4449.041086029431,4332.093966369931,13381,3980.409915356711,5067.52934662237,339.8712534007499,64687,-0.02,10,12453,91.47153296394443,0.0008030193527664017,3,0,4,11,1,0,0,14.474472233765956,10.36036866359447,19.798076923076923,1.3942860372624164,0,0,54,1,19499315523,4818385.803517091,5997,35.466667,35.533333,35.466667,5997,4495,382,0,603,0,239,278,43,235,3062,15,294,558,508,344,271,337,118,158,290,136,33,1711,30,24,11,0,29,53,0,18,16,41,147,386,187,163,387,219,30.26,10.567164179104477,08035014010,1.432835820895523
522,11,4056.5143960187415,4078.5109289617485,10599,3730.851156069364,4329.7291960507755,213.13809065444002,37284,0.199,3,4156,84.47954764196342,0.0007218479307025986,1,0,1,0,0,0,0,11.515347510523645,9.163606010016695,15.162068965517241,1.338126953357506,0,0,9,1,1755724912,433849.0743884608,4031,31.433332,32.866665,28.7,4031,3134,110,48,348,0,208,183,0,183,2096,40,125,194,263,268,178,407,26,108,219,139,129,858,28,17,18,83,44,51,28,11,49,124,146,96,75,19,31,38,26.82,3,08001009321,8
523,4,11579.218451257495,9348.625,1095,6399.2,26673.535211267605,5368.271538553382,41418,-0.063,3,4825,27.36621761658031,0.000621761658031088,0,0,0,2,0,1,0,39.20330606679537,20.429347826086957,148.95652173913044,14.613997000072564,0,0,10,1,840398548,207667.00391114937,4994,34.85,33.2,37.675,4994,4212,268,0,64,0,124,326,57,269,3292,238,170,442,749,571,197,338,113,253,116,90,15,692,15,0,0,20,0,0,85,10,0,47,45,143,128,34,50,115,28.27,2.6153846153846154,08031003702,1.3846153846153846
524,5,1365131.3168963096,1300279.0819672132,1164,697845.6,2370723.4430379746,505686.17856721254,63462,0.12,12,27318,19.58335163628377,0.0004392708104546453,0,0,1,19,22,1,0,46.66280965646701,5.6,407.3333333333333,48.894858255766835,7,0,170,1,679529476716,167915390.66167313,2926,37.35,37.9,33.45,2926,2417,9,0,249,0,156,95,0,95,1626,130,390,296,410,143,13,147,10,35,8,0,44,605,0,0,0,0,41,0,25,38,27,34,33,51,108,61,93,94,29.32,5,08097000402,0
525,11,354183.72573046386,315985.7579462103,6682,162837.45355191256,677492.3027027027,142888.51023507674,46805,0.35,21,35076,32.917921085642604,0.0005986999657885734,1,1,6,46,12,0,1,20.369402956351465,10.93125,33.458769633507856,4.068041423639885,6,1,438,1,1777949614291,439340917.92932945,4483,46.125,48.825,41.075,4483,4230,0,0,50,0,0,203,0,203,2474,787,542,292,103,92,125,293,52,68,11,109,0,908,0,27,11,13,61,0,0,38,12,0,123,240,221,0,80,82,32.03,11.033333333333333,08117000300,-0.033333333333333215
526,1,3329,3173,796,2558,4266,560.34126506383,84889,0.087,1,2394,41.32289055973266,0.0004177109440267335,0,0,2,1,0,0,0,11.675588593040898,6,73.71428571428571,9.509917177601263,0,0,10,1,3700108944,914316.8326194285,2882,56.1,55.3,56.8,2882,2728,28,6,103,0,17,0,0,0,1163,0,105,70,189,140,116,216,56,8,134,107,22,905,4,0,9,0,12,0,15,17,0,48,43,79,105,111,180,282,25.2,1.149171270718232,08035014109,-0.149171270718232
527,11,3702.755569710653,3659.6272,17087,3384.4434250764525,4042.3800140745952,179.09557669177917,70269,0.018,8,11319,66.23765350295963,0.0007067762169802986,1,0,1,14,0,0,0,13.165193353958466,8.5451197053407,16.984989648033125,1.5008868143533676,0,0,53,1,13537317756,3345144.070122458,9614,33.733334,34.933334,32.833332,9614,8056,229,52,621,0,229,427,65,362,4851,43,154,681,1002,861,267,511,241,162,425,452,52,2521,50,0,19,15,0,0,71,0,70,129,202,375,470,353,367,400,24.72,10.567164179104477,08035014136,0.43283582089552297
528,14,36488.92580577975,21190.405172413793,9065,6019.481188118812,119588.5831842576,33301.977930392364,46236,-0.146,13,25075,33.37399800598205,0.0005184446660019941,1,1,2,27,3,2,0,30.190063219642695,13.667844522968197,46.38181818181818,6.511254580825146,1,1,109,1,42865252207,10592234.504578741,5469,28.233334,26.433332,38.533333,5469,4845,250,58,226,0,9,81,25,56,1609,176,172,322,263,181,108,95,41,35,177,37,2,479,7,10,10,10,23,0,18,0,37,32,33,84,43,52,25,95,20.65,10.567164179104477,08059010000,3.432835820895523
529,5,31217.47578491398,18260.83185840708,1250,10406.618181818181,181496.4794520548,45404.67126948657,67633,0.088,9,14964,16.639067094359795,0.0006014434643143544,2,0,2,14,1,2,0,16.17256715212926,7.405172413793103,35.455357142857146,5.028992780270421,0,0,46,1,139881617648,34565500.509652376,6964,38.8,35.933334,39.433334,6964,5921,16,0,0,9,967,51,0,51,3731,61,159,268,349,284,80,966,319,550,588,69,38,1408,22,33,0,0,0,8,75,43,15,39,131,308,163,211,111,249,25.84,4.181818181818182,08037000301,0.8181818181818183
530,9,9117.646295856872,7979.151515151515,4792,6331.048689138577,23457.488215488214,4402.031697812336,34410,-0.013,16,18580,53.6256727664155,0.000861141011840689,1,0,1,16,1,2,0,18.745951049347354,9.210059171597633,26.60621761658031,3.9486424731879826,0,0,64,1,29905699120,7389859.193472449,2749,31,30.7,33,2749,2430,41,25,88,0,28,137,25,112,1504,84,90,220,124,307,122,300,61,83,84,29,0,442,17,22,8,6,56,46,16,34,19,55,12,54,32,6,22,37,32.41,6.517647058823529,08059010405,2.4823529411764707
531,11,6437.824147402861,6356.251028806584,7836,5873.007915567282,7488.560229445507,428.3813447304982,48485,0.048,30,27683,27.78279088249106,0.0010836975761297548,2,0,3,66,0,0,0,19.408876815816466,11.180769230769231,27.61964735516373,3.376774318447386,0,0,114,1,20163404847,4982485.849349704,4946,41.675,35.65,45.725,4946,3218,966,20,286,0,262,194,14,180,2486,25,108,158,343,711,202,325,129,126,233,76,50,1254,27,0,24,17,42,9,65,29,89,75,214,163,180,108,137,75,28.03,11.033333333333333,08005080400,-0.033333333333333215
532,12,9601.049675295344,9521.686679174483,9073,8893.82909090909,10379.779541446209,466.05000765687123,49248,-0.144,61,53964,25.27987176636276,0.0011303832184419243,1,2,8,92,6,0,4,18.641073805958406,9.951282051282051,32.55555555555556,6.170441090613279,0,0,238,1,374321061020,92496748.62939665,9231,30.925,31,30.6,9231,6566,630,11,1058,28,475,463,145,318,4102,114,540,647,673,506,331,402,44,16,465,320,44,1693,117,0,31,0,54,170,36,36,25,92,73,356,207,247,93,156,19.01,14.333333333333334,08005006856,-2.333333333333334
533,5,3763.7967938927713,3753.132075471698,5734,3464.372990353698,4042.3947368421054,190.96028534482645,29837,0.24,6,10188,34.77787593246957,0.0005889281507656066,1,0,2,2,0,0,0,10.347125493260242,8.2234375,15.653250773993808,1.4554727897209458,0,0,26,1,13201912838,3262263.709864952,7530,30.65,27.3,33.05,7530,3819,891,68,256,0,1874,622,218,404,2996,29,185,660,500,590,160,519,34,42,80,97,100,1806,136,113,79,59,142,108,251,57,35,133,146,256,81,161,49,0,23.44,4.6,08041006400,0.40000000000000036
534,2,8473.171819170238,8194.883116883117,1123,6056.617021276596,12172.953846153847,2002.6807187248103,66501,-0.003,6,8990,31.804894327030034,0.0006674082313681868,1,1,0,14,0,0,0,13.97453137085231,8.371794871794872,28.428571428571427,3.5599366766349996,0,0,28,1,18161954000,4487916.574020681,5567,44.75,43,45.05,5567,5164,15,0,113,0,16,259,113,146,2585,35,239,211,356,555,260,329,41,138,372,35,14,1493,0,0,0,32,28,28,27,13,0,25,66,354,141,186,233,360,27.85,2.6153846153846154,08013012904,-0.6153846153846154
535,4,5324.804705105248,5710.265015479876,28231,3553.70049200492,6210.717405691595,818.3679347087594,29664,0.624,2,8286,46.94870866521844,0.0002413709872073377,0,0,1,12,0,0,2,153.6172720097677,12.938297872340426,469.6196369636964,134.30246765951557,0,0,25,1,4601101369,1136956.9096301172,5328,39.066666,38.266666,44.333332,5328,4258,45,444,0,0,357,224,65,159,2077,72,345,534,362,414,1,122,0,33,139,12,43,1406,0,170,143,54,67,10,59,98,39,94,165,145,226,85,51,0,27.36,3,08101002700,1
536,2,7429.11115463464,7135.4,889,5753.111111111111,9805,1286.2236463964796,73151,-0.077,20,25925,13.251301832208293,0.0007714561234329798,0,0,2,76,2,0,0,15.537209697526622,5.961538461538462,29.71186440677966,5.064492667055169,0,0,171,1,27535548425,6804182.201502468,5143,35.875,34.45,40.35,5143,4459,198,35,318,12,11,110,17,93,2588,73,385,466,329,271,145,328,89,141,240,121,0,1327,9,0,0,0,0,26,17,44,0,102,102,172,135,210,226,284,16.97,1.149171270718232,08005006707,0.850828729281768
537,6,10467.343151983669,10671.105882352942,2805,8211.982352941177,12838.25,1223.5435493441896,58280,-0.194,30,17036,19.343918760272363,0.0017609767551068326,1,0,1,23,5,0,0,28.47272976671797,13.698795180722891,50.753846153846155,6.037438374432083,0,0,190,1,24345022332,6015786.033743199,3168,40.4,36.85,41.9,3168,2783,135,11,197,0,31,11,0,11,1831,64,207,264,356,251,150,217,89,18,189,16,10,740,0,14,16,0,7,31,0,20,0,28,77,110,108,119,128,82,17.38,5.6976744186046515,08031006804,0.3023255813953485
538,7,5226.090574551306,5382.032258064516,5045,4377.934931506849,6025.418079096045,497.8887397835273,54450,0.007,13,19680,33.16956300813008,0.0006605691056910569,1,0,2,42,2,0,0,10.173452228474144,6.747474747474747,13.059322033898304,1.468922076619838,0,0,62,1,66307426968,16384922.044750972,3309,57.75,57.55,58.15,3309,3112,0,51,126,0,20,0,0,0,1527,26,81,177,190,180,125,299,45,18,299,87,0,885,0,18,8,0,12,21,26,30,19,33,81,116,139,74,75,233,23.5,6.7,08005005634,0.2999999999999998
539,4,3900.754132287667,3610.464285714286,8889,3087.487804878049,6277.5526315789475,1011.756983163298,76984,-0.705,1,8945,61.580659586361094,0.00011179429849077697,2,1,4,3,0,0,0,61.02373916819526,8.688311688311689,122.89846416382252,33.42491016092097,0,0,31,1,16396868535,4051754.45661104,4160,44.55,43.85,46.2,4160,3635,25,0,410,0,62,28,0,28,2021,25,112,296,306,320,175,335,51,41,202,108,50,1159,0,0,8,0,21,14,23,0,0,40,47,141,187,159,201,318,22.17,3,08035014139,1
